Date,GDP,CPI,inflation,housing,federal_funds,bank_loan,employment_rate,unemployment_rate,consumer_confidence,bonds_price,mortgage_rates,public_debt,total_debt,debt,bonds_issued,IRS Tax,bonds_sentiment,economy_sentiment,housing_market_sentiment,taxes_sentiment,loans_sentiment,interest_rates_sentiment,recession_sentiment,unemployment_sentiment,inflation_sentiment
2/11/23,,,,,,,,,,,,,,,,,0.606481137,0.545219271,0.796465848,0.566102797,0.882620106,0.543779739,0.269366802,0.49958001,0.327085143
2/12/23,,,,,,,,,,,,,,,,,0.515243478,0.526117481,0.806761452,0.644932245,0.803801998,0.397793095,0.282807805,0.413894936,0.411046261
2/13/23,,,,,,,,,,427.17,,2.46E+13,3.15E+13,3.15E+13,,14117920915,0.518706475,0.564488807,0.906846657,0.640241795,0.874932559,0.296690258,0.356073799,0.448126874,0.353992003
2/14/23,,,,,,,,,,426.01,,2.46E+13,3.15E+13,3.15E+13,,12811951269,0.545654318,0.557334707,0.911006898,0.662612838,0.85756031,0.535887988,0.347971152,0.470239889,0.377122128
2/15/23,,,,,,,,,,425.17,,2.46E+13,3.15E+13,3.15E+13,,11608720629,0.609072477,0.553462185,0.902723247,0.673660186,0.842471287,0.460924965,0.35334225,0.479002761,0.345826575
2/16/23,,,,,,,,,,423.89,6.32,2.46E+13,3.15E+13,3.15E+13,,14029102840,0.579840019,0.57975321,0.79851437,0.705754555,0.856274546,0.484275622,0.350745891,0.491275445,0.376087851
2/17/23,,,,,,,,,,424.91,,2.46E+13,3.15E+13,3.15E+13,,14067961749,0.537063322,0.563774032,0.704537544,0.663941551,0.863185036,0.456082522,0.33549105,0.365881555,0.336019614
2/18/23,,,,,,,,,,,,,,,,,0.656898077,0.552563053,0.732531757,0.546705815,0.805116753,0.606011306,0.232444577,0.449360532,0.335231602
2/19/23,,,,,,,,,,,,,,,,,0.636667767,0.517608033,0.819528418,0.613114036,0.785509429,0.440849448,0.331904298,0.530720861,0.362310079
2/20/23,,,,,,,,,,,,,,,,,0.631302073,0.546986567,0.824364327,0.65235228,0.863590459,0.530533955,0.298197125,0.548320003,0.371491115
2/21/23,,,,,,,,,,422.25,,2.46E+13,3.15E+13,3.15E+13,,17781971240,0.559635175,0.576840909,0.786750649,0.653886657,0.844641136,0.45128493,0.367312817,0.463278862,0.425186693
2/22/23,,,,,,,,,,423.05,,2.46E+13,3.15E+13,3.15E+13,,17397764284,0.540396009,0.607411177,0.753781111,0.632682974,0.824041163,0.470064588,0.303769377,0.406063695,0.372454034
2/23/23,,,,,,,,,,424.05,6.5,2.46E+13,3.15E+13,3.15E+13,,15888330495,0.618586942,0.584289778,0.874358967,0.66007726,0.810169105,0.467229528,0.300089991,0.46618178,0.343701264
2/24/23,,,,,,,,,,422.15,,2.46E+13,3.15E+13,3.15E+13,,16461152183,0.519128564,0.533293565,0.835860533,0.648352159,0.864061,0.505941219,0.290559659,0.364519112,0.326661407
2/25/23,,,,,,,,,,,,,,,,,0.588216039,0.558102492,0.914916632,0.552329425,0.770228037,0.512197279,0.265295309,0.378914219,0.343315197
2/26/23,,,,,,,,,,,,,,,,,0.444285014,0.56627159,0.886859786,0.611616978,0.865967273,0.490266552,0.337674119,0.408305917,0.342905532
2/27/23,,,,,,,,,,422.87,,2.46E+13,3.15E+13,3.15E+13,,17845857982,0.998811013,,0.823757855,0.620325323,0.798118874,,,,0.374880776
2/28/23,,,,,,,,,,423.15,,2.46E+13,3.15E+13,3.15E+13,,17046033169,,,0.703923851,0.657899519,0.800795096,,,,0.45212017
3/1/23,,,,,4.65,8,60.2,3.5,,421.35,,2.47E+13,3.15E+13,,,20962559461,,,,0.55803376,0.839988642,,,,
3/2/23,,,,,,,,,,420.31,6.65,2.46E+13,3.15E+13,,,18013744424,,,,,,,,,
